3A6QU9xcFRPSFJNalg2U2MwT3hrVkJWR2ZNajc1dkw4WVdKemJhRzlrWGFicHVSek1Qbm5wNFU0VGZmLUhDeVRtaS1aelpiV0Eyai1aMlJNdWktZ0swbV9n	September 21, 2016	3	Latest update wants permission to use location, contacts and stored memory. Denied all of those options, don't care why they need it but they're not getting it.
Z3A6QU9xcFRPRUdlNGl0YjR5RmZOdVlRc0poRWUxREtDM2kwSklUT3JoNWhNS3MwMUM4OWhmdUtGeUVha2Z5ME9DcVdwVzZDYjZDSGdQV2lVc24tN2lrRVE	July 14, 2016	5	This app is amazing living in an urban area. It really helps me engage in the community. I also appreciate the neighborhood-based privacy controls.
Z3A6QU9xcFRPRlJWYlNQSHFsODdJYjVpNkNMNlNlSXZYU1ltTlA0RjBILVp0dVMwZ0M3UXIzakNDYWY0TVdTbFZobENyRF9aS1NiTE4xemhMeEVfRlNILVE	August 9, 2016	1	Junk, no need for all permissions.  Terrible interface for app.  Uninstalled immediately after first experience.
3A6QU9xcFRPRlZXUV9WZ0ptVE15cDRDYUFXM2hFV3pxMV9MZTJHQ1dsVEsxVE9YNUlJRzgxUWtTSGROS3JNQy1lSkxybHVBLS0zNkdZSXdzaXUwWmJ1M01r	August 15, 2016	1	I was checking the updates for my apps, and came across this.  \What the hell is this?!  I didn't download this app!\   Verizon, if you are going to add an app, notify users first.  Don't just automatically add an app to users' phones without their permission.  This is not an app for me!  I don't need this!  I disabled it in the systems apps. It's labeled 'Business Volte'.
Id=Z3A6QU9xcFRPSEVGcVdYNkpRbmlVMkRPdGJqUXQ0NlpMeER6TnFMMVlvdDlDbGc1VlI4cW5pREZwVmZlZnltcVZpNV9yUUNFUmpyOVplQjhIa1BWYVhZ	July 4, 2016	5	Its better because you can get privacy and well nobody is gonna snooze around
3A6QU9xcFRPR3VWckk0MkhRX2JfMy1CTUctSEUzSzlNck1FaEM4QURKd3NYZmpGeTdCOHpzU1lDMzFqeXh0Y29JRy1uQXBYQ3VTRTI1N183d21lV0FaODI0	April 11, 2016	1	Now if only I could actually get the App to connect to my NAS remotely I might then be able to complain about its functionality! The app persistently fails to connect reporting \Wrong username/password\... strange that my usernames/passwords do work when connecting via  PC/Internet.  It has (a few times at least) connected via WiFi but only shows the sample files and NOT any of the files I have placed in the public folders!  Totally unimpressed so far!  Up Date...  Thanks for the reply. 'Yes' remote access was fully enabled, however Remote Access proved impossible over the Internet with my mobile device (Galaxy S5 - O2 sp). Not that it matters now as I've returned the Seagate Personal Cloud as \Unfit for purpose\ as it is impossible to customise folder permissions, thus anyone with any access has full permission to read/write/delete. I've replaced it with a Synology DS.
3A6QU9xcFRPRTBrbW1KZzZtYzVCa1VNeVRiQzZaRmFqLVgyRVR4bkN5U21uZnQxaE9Nbm9uNEw1Wk5tZTBudGNXZ3BHWmpqYmIzVzI0MFo0X0tyWnYxRkJr	January 1, 2017	4	Haven't used the app for a while so gave it a try while on vacay...had issues at the start as mentioned in other posts but finally got it to work. Using BlackBerry PRIV and fully functional. Needed to uninstall the app and then reinstall in order for the app to reacquire permissions. Equalizer works, remote on / off works also.  These features did not work initially.
Z3A6QU9xcFRPR2RPZXRvQ2Q2cV9TMnNUdTJna1V4Tk1VWXl6R1lwZ0RWVWJ1bXAzMWxzSXB3Wkh2YmdIQWg3TXRsVFI5dGhQWjQ3Ml9tV0wtZm1FU1Q5V0E	October 28, 2016	5	With recent news re Google gladly turning over everyones info to the Feds, not that there's anything to hide, it's about Principle of Privacy.  I returned to AOL & found its technology comparable to mainstream browsers & email. And if you like, you can get all ur email accts in 1 place. Very user friendly & yes, the verbal \YOU GOT MAIL\ notifier is same from day 1.  Only downside, needs looking into \the acct signs out 2-3 times a day, having to sign back in\ plz advise if this is a default safety feature.
3A6QU9xcFRPR0FIZDJpOWFqWVRYWm9mS2lERldnTm1FN2JnSXdtZFRzbGRsc01NWkhJS2VrRi1tS1haOXZlV1ZsSmw5b0J3WUFOSG1FUWhNNTlPWDVVaVc4	January 6, 2016	4	To many permissions for an app. Otherwise a good app.
Z3A6QU9xcFRPRUh2WFFacEl1T0ZmM1JINHp2Q2lNYmNXR1ZQUWg4eW5QVmVKdVJYY1RiejdHX0VRRFUyUzhoZ2lZZm1ldmFLTlJHU05TYXNFSjE3VVl3eGc	March 2, 2017	4	...but quite wary of the new update(s) as I've found no positive reviews of it (/them). Also, I question the need for new permission: WHY does this app need to read my text messages?!? PLEASE FIX!
Z3A6QU9xcFRPRlVoVWIxQk1IeUZNRm9HTHF0UnU2VzJjdHlDejU1RVRKOHpJV0tUSDZXMU1meVV5SzVha2IwOUR1SGxPeW1QNXdUVlJacVRxc3FjeWNLbGc	January 18, 2016	5	I need to track my flow.  Im glad you dont want all the permission to look at things.  It works great.
Z3A6QU9xcFRPRklGX3MtLXNNVjBKWld4akxpWV9VT1otRHNrNnhiWnd1em4zUVMxeFBwSm5hb0M4bGNvb1JpaFVQbGJNV0xTa0FlVGoxRjdyY2t3QnhZVlE	October 7, 2016	1	After going through the permissions (why do you need my contacts and to make phone calls???) the program simply stayed on the loading screen. All I needed was a way to track the playsets at have vs ones on the our wish list. Uninstalling and trying another one.
3A6QU9xcFRPRjV5TzFHTkUtQkxVeThLUk81ZUF5aWVhRG1jZzhyNDRQZWVEV1lLUEdadERyM0l6WkZkVWR3cmtqZVdvUGxVU1NCSWpmOUpsU3lxYlB0TFhn	January 4, 2016	2	Does everything id need but new update adds microphone permission and when there's no voice search that's really dodgy
3A6QU9xcFRPSFFaVmQyUDJEaWk0RF84Q2VuTnAzNkZQazV1eEcxNjR4b05uSEQ1Q0JnWVRodk5ESWduZ3dqQWNkRWRYSHJRRDdfdVZzZ2Z6NGpyQTR5eXRZ	February 20, 2016	5	Its good and has ad bar at bottom which isnt overbearing. And permissions are for camera and nothing else it seems.
Z3A6QU9xcFRPRzdYMHotUUdveXVoR0ZuanZqLXA4WEMybV90WllSdlVfOWpuZ0RvUFZCSFgxdjFSRGZBZ2pnaEJFSGdwbXM0Ni0yQjB0OXl5ZXdGZUstT0E	April 8, 2016	1	Not worth the invasion of my privacy.
3A6QU9xcFRPRkVXVDNuTWhZbVBrTWF5SnpXMmswS29CYjA0aXlJeWo2RzY5LUR5MFptb00xS1phMkpKd3BtcHlQMWRKY0NpNDMtNW56Z3ZsTm80NzVHdmRJ	June 13, 2016	1	Why does it need permission to \make and manage phone calls\? No thanks!
3A6QU9xcFRPSFVVbzc3YzdJb19IZWxLSnk2Y3NiUUVrMU9EeTVxWjIyaWxZclFvbzVJVlVhRFZqUHlzbU5GYV9Eejg5bkg2WHl1aHhPdlNBOWp2UHZCbXVJ	January 27, 2017	5	This craigslist app is by far better than any other app I have tried. This app requires no permissions. Works perfectly
Z3A6QU9xcFRPR05jYnFERmRrQVFIdlpybFJTSVROTWJKcldTd0ExeWRNcEp5dm9HMUx2cHhzSy1kenJXbmVYVnVIVlJFZXlONGg0aGdudnNQN3EzVFBvUVE	May 23, 2016	5	It is really very nice app to hide our photos , videos to maintain privacy on our phone.
Z3A6QU9xcFRPR19fMGZnLUJZeWxzQUZGUy1TaG9BbG5JZF9IZ2JodlA4dkJsbG1WSUhobDBxUThWUThrZHp4bXVmT3d4a0dLUFp5Rm5McjAxUU9zbmw1bFE	April 19, 2016	1	It not start without permission to access my contacts. (Android 6.0) Why need access to a contacts list?
3A6QU9xcFRPR2YwVmxRSm8xd05kXzFXaFpEWk03UkFxOWl0Z1cwOTYwZzNyQW93Rzl6aHoxelhETFpYLW5hb0d0a19JbHgxZ2xra0hhVjlpdFZwRVNmVGRj	October 20, 2016	3	It has too many pop up and It won't let you use the app unless you give it permission to access all your  contacts and most disturbingly your location. Why a picture collarge app needs access to all your information I have no idea. Apart from that has a wide range of choices to display your pictures and relatively easy to use.
Z3A6QU9xcFRPRWdGWmxNWkhxRzVYalB4VU1XTnFWUnNOWEtDM3NjRVNXUldGR2V4cUgtampvSkpwbTNyUWdNRjhWV1FlQkRfVElQNUZfVjNJZ3ZydzZMZ0E	December 20, 2016	1	I granted it root permission but still it takes too much time to startup plz fix this!
3A6QU9xcFRPR0dLLXUwQjdMRmdFZlZfSF9fTGp6cE1paWcyZklpOHJhN0w2WlgzMFdSQ0k5OHV1NEpxMldka05ZY0R4bkFGZWtodVMxb0ltWXZoQnV4dWNJ	May 4, 2016	5	Saves data and battery and protects my privacy. Love it!
3A6QU9xcFRPRzkyVmZONldiRy1aVnZnSENsU0dBSW9uS3djQ3RRdlRWNVJ3TGNjcFdnWW5sREoyX0R4TnRSY0ROS0VFcloyanRYUUlCSkp6MGJZOXlxbkpB	April 26, 2016	1	This app need permission to make phone calls and access all your files, photos etc.
3A6QU9xcFRPRVJfekI2SG5fa2N2cUJFV25WUS1UU0h0N1R6OG9WemtGT1hCb0V2a0RKNHdVdktxOWk1S0FmMldQRWJkckZqdEJ6bW5VZU02OE13dkxuYkFN	October 30, 2016	1	I can't get past the setting permissions. It keeps telling me something about the screen overlay in the settings. It just crashes the app once I do what it tells me.
Z3A6QU9xcFRPRUR5SUFzZWE1RmViczhZbzkySk5JUk9mNGFBQ1JfVUhBY2dERXYyT1pRczZVYkVKZmNWQllqRko2NjNTcnNFOTMtMzZCQXJJc1NBajcxVXc	October 21, 2016	4	Great app but I agree only ask for permissions you need.
Z3A6QU9xcFRPRklHWXNIemdFaThoZmIwZXBBYXhTc1Vjemd3SVVCUmtsU09GWVNDWm45bktCdjdWNEtoV203QzVLUkZjdV9KLXRpQWFCQTBIUXFqbTVES0E	February 19, 2017	5	Great app, but you should give a warning that after granting draw over other apps permission, users won't be able to install apks from unknown sources as well as grant device adminis access to other apps
Z3A6QU9xcFRPSDN1WmJ3UmJKcm5YZGFFN2pzWVpDRDV0eGozd0pHQ01TSXByTmhRM2VKanE5SUljanJ1dWNZMF85ZFdXemw2bDJZUnFZX2lsdjdCTE9KR1E	March 7, 2016	5	Had an issue with permissions, after OS update. Fixed. Great app.
Id=Z3A6QU9xcFRPSGtVbWFFcEV0UjRONVZia0pvaWFSOWVwUm8wRExJdnBOYmJBRTlXWTVfcWRaN09naWttcUMwMlAwRV9ibGlHTVNmcFRobU9QdG11Z0st	October 18, 2016	4	1st, I don't know why but a whole bunch of pics were saved to my gallery without me saving them. It feels invasive when things happen without my permission. 2nd, I don't like having to login. 3rd, when studying vocabulary, I think the Usage section should be placed somewhere at the top, perhaps after the Meaning section. Also, at least put the vocab word in italics so we can easily notice it when reading the sentence. 4th, I'd like to see some idioms, interjections & prepositions added to this app.
3A6QU9xcFRPRkhwQnNUcWdKTVY4UkJMOUpBWHpibkxpT3lLVkdXSXFKdzVnZ3BHOXJyMUNrVm9KZDN4SXdodWkwSGtiTFFYak1tazE3bXpnbXd5aGdoRkI4	June 23, 2016	1	Tried to use gallery to add picture to cut from but this app is useless. I tried with multiple images but the app did not show any images to work with. It's almost like they want access to your phone. I would not download or grant permissions to this app. It does not do anything but put your privacy at risk
Id=Z3A6QU9xcFRPSDVIRVNhdndsVWN2bThnb0VfYzJCQmM3LTMwRVduUnJsVXhoSUVGUXhUaTZSQjJ0WGI4enN6QXlPdXdDcURGaHRFc0ZoSGg4anhZYlhS	May 4, 2016	5	no useless permissions. constant development.  free.  fun.
3A6QU9xcFRPRnpYU0ZtamJLakszUWkxWW5HcG5nTGxFOU1nR2NmOUFtbTJkbjduY3lEZjBlcVFtWERidk42cWRKdkg5aF94X0MzY0JjU0lHY2ZnVzZYRnVR	February 28, 2017	1	This app used to open up just fine I don't know whether they made changes to it or not but now I can never get it to load even with all permissions given.... very frustrating ....going to delete it
3A6QU9xcFRPRmw5RjFoRGxSQW5zd0hQM3h1cnFMTE1xbm9tNEdPcmV0T1VFRlN6ZWVKVGVlTEt3YUVfRHcwSTNHaFpZYkdOR3RFR29ydW94aVltcjFsQlZR	July 17, 2016	5	It is brilliant for kids privacy and teenagers. I LOVED IT! :-) xxx
Z3A6QU9xcFRPRnlrQ2JYUEtSc2pVN2ZiM0liVFNRZkJCOE1jM3FMMU4xZExiMEgyMVF1OGpnbXBkN1JKNnFua2dvamhTb3lZZVZOQXItTHZ1RURfNElXckE	August 30, 2016	4	I have no complaints with the service, and their reps have always been helpful. However, the app has some problems with load times, and the inability to filter by pet friendly (on web too). There are occasional random bugs in the app, but nothing was a show stopper and the service is worth a few annoyances. Also: release notes say minor bug fixes but they are requesting new permissions for contacts and SMS .
Id=Z3A6QU9xcFRPSFpkWFMtUFNKZE1XTzBSdUh2NkppUVNNMU8wYTAyWExIWnl5Ulo2M1dZeXB1bHFIWEkwZGFzU2RCbnZZUUR2VC1pSE5wY0h0QXR0NHk3	March 18, 2016	5	good app..  no extra permissions now..
Z3A6QU9xcFRPSEttbDJSV214UmR0VmFSakhzRjdHaDJrRlRKZm1ONWlEYmxOdmpETnBxcHczX3pabzkzQVJpOGlqcWtDcld2bkd0RHNZRkhSNUwyWXhxZHc	June 19, 2016	4	Easy to use...any security for privacy and data protection
3A6QU9xcFRPRWp4b1BnNUJyRnh3QzBJRTN1OE5rUTZkdmRYZjhtX0duMUE5REc2SVpxMzRrOXphV19mXzdFRWI5WUc4MmhBNDF3ZHVMWFJoT2RmN1FuUWV3	February 9, 2017	1	No way will I give them permission to access my personal information
3A6QU9xcFRPSExvSnlNTE5sb1czWk5GU3pSS0xSbWlISEJLSUJWOFhMc1YtLWhSVGR6NWRrYzh6Wk9VZTdUa2FqZ0pyUGdCcmdGYXluRU80cEIwYkgwQVpz	September 29, 2016	1	This app will not get access to my photos nor my contacts! If I don't give permission for those , the app shuts down and I can't use it. There is no reason why you need access to my photos or contacts. Bye!!!!!
Z3A6QU9xcFRPRXQxRDNCUldkNlRtd21IUzRBWkh2bHBQSk0xTFluUUVnVy1vaHBwc09LclF2S1VUNnlGZEFaNVNpRXBYTHVzU3pkT1BBZ055T05tWDl6blE	March 2, 2016	5	A battery optimizer that respects privacy
3A6QU9xcFRPSFREYWUzdW83QXFNdkpaeVd5aXZYSkdBckhzbjUxRHowVUI4Z3ExalVxa1paaS1aUGJNMnMwUWdXZ3pKQkt0d2xhM2xNLTJfZGdEckowSTJF	April 13, 2016	1	Used to work fine prior to Marshmallow update, even with Privacy Guard on my OnePlus One blocking that stupidly privacy-invading google play services since 2014. Now that marshmallow has implemented it's own version of Privacy Guard, this stupid app is continuously demanding I unblock all the spyware nodes of google play in order to use it. Scr*w you.
3A6QU9xcFRPSGNvb01aYkVFVlNoOHY1MzNVdjlKX3BFYXZJZGs2Tk54eXoyTG1xdGlZT1FQRXB0eW5PLWE2QW5HU1R6a2RKQ1NoZ3A5SGdvZWlrcVVDWTdB	January 1, 2017	5	A wonderfully made app. Very helpful. It would be great if there was an option to add an accountability partner with sharing permissions in each category.
3A6QU9xcFRPRmZXMWZRM2xIUEwtWU9oa3Z1ZGtXRHlReV9NcVFWckRfdVRVT2gtUm9BcW5GWGJFWE84ZEpQZVoxbXRYamhXSUUtb3lLSEphNWdqUVRDZ1NN	January 4, 2017	2	Why all these new permissions? I get GPS and location permissions, but identity, managing accounts, set passwords, etcetera sound too invasion-of-privacy-y to me. Downright scary.
Z3A6QU9xcFRPSFc5TVhwVG1pM1RFYjY2RXM5aVdpeThraWMxZkZtV09fYVRHUGkzbE1xdWFMYXZiR0Z2MjhCTTZyb1p0YnlHbjV5b1pGc3lHLU0yekpBcUE	November 22, 2016	3	I can't add any books to any shelf. It keeps saying there's no permission and I'm logged in. PLEASE HELP :)
Z3A6QU9xcFRPSHp4X0U2V2JfWGVPLVA3QTh4RWZuVWQwZ1NBUEpGWDQtTklsU2R3TEhEWUZ2UktYVGJ0amxIc2dydjJwUXlZenFBWFR2T3Q4LWJBTWpXeUE	April 20, 2016	3	Every time I go into the app my keyboard settings reset and I have to prove that I'm a pro user again. It's pretty annoying. Also, why does the app need to place and manage phone calls? It keeps asking me to grant permission for this.
3A6QU9xcFRPRkx4elk4THNPbHFiVVZpbE1xbXBPR2tuMGFmMWNDOGM3QWhfUXMzQzVMQnRJX25VMWMyYnF4V0xLSnBqMVpwQnBibjQwRVpIQXNtSHVGajVF	June 11, 2016	5	No ads? No permissions? Yay!
3A6QU9xcFRPSENfSk1vV0UwQ0pDeXppZVR5U0lGSnZuaVl4Z05UdjR6LWdCR0ZfS3pBc01VYnhlLTVDWENFSGVqSXcxMVJvUUNLaDVXOThYLURCelQ1dnQ4	November 29, 2016	2	I am unable to start it as I need to cancel the overdrawing on Android. I did this and tried to click on permissions for contacts, data, etc but the App keep asking me to go back to cancel the overdrawing.  I would like to try this app but cannot install it.  Please advice.
3A6QU9xcFRPSG5Zc2tFLWRTZ3pFdzVKbG91UkFoTmpIMmxWSGN1MWJjNC1Odm9DMGJSVVZwT2YxYUZmM2pkSEttbXFfV2NLeTFwTjZDVXpXaVhuMW00SERF	January 17, 2016	5	Great game and i am very proud of the work of a fellow countryman. Some improvement suggestions: 1. Feedback link in the game. I know it requires a bit more permission to ask and a lot of work for you but it will improve the feedback (mostly better) that you're going to receive. 2. The recent update reset the counter for the daily bonus. Not a big deal but annoying. 3. I was on an overtaking spree. After 23 in a row the game display x22 but only give 1700pts and same for afterwards.
Z3A6QU9xcFRPR1o4b1E4NGJNRGFibHkzQjIwN19nak1qeFRiYUNuTkRXQU5zX1JfTUVSRWNqX3dVRjM1aWRDeGd2OFhvaXV5TGR4YTR2RTR2M0EwbUtmYmc	March 20, 2016	5	CM Security protects your privacy
Z3A6QU9xcFRPRWluWUFYdDRULThrb2J4R1o3aUdHMDJpTmN6NDNfSlFOMmR6VHdhX0tMejN5OEFUUGE5YTVwQ1FMcGtRRHRGQ3NnUWNQSGczNGFUWGhseXc	November 10, 2016	1	App was installed without consent and all reviews are getting same automated replies!!!!!
Z3A6QU9xcFRPSDdvOUVXaW1KWHdkbklNYUdLQ2JtSWgyNVpWUXd6XzBJRWIxUEpRWC0zRTg1MGJ6dUFvTnViLXYyYmtCV2lJaDg4b1RyZENJbDRDckVTa2c	January 8, 2017	5	The interface is wonderfully straightforward and easy to use, and it has just the right amount of options and graphed data. It's free of strange permissions and demanding ads, too!  I almost never rate apps, but this one knows exactly what it wants to do, does it exceptionally well, and is considerate of its users.  I never thought I'd be so pleased by a period tracker app!
3A6QU9xcFRPRVhuRTJKcHUxQkFYNTdZcnVFcXZBWkRpMFdZVHRTZmg1RnNBUlE5M2Z4a1NzNTdlQjlTU2ZxTTlNRTRMQURfTUllanBuZ2QwcjYxcnMzZ293	October 24, 2016	1	Why don't support Nexus imprint pay?Why always ask for so many useless permissions?Why not material design?always one star unless you have a change one day!
3A6QU9xcFRPRlJ1emE0czZhcWtfUjF5TjI5bmJfbzM2NWpUcTd0SjQzeGRNU09yTGsxSHFnTHRhWk10TWJ0OFdSN0dyY19mUjZiVUdlOFVWdXA2RGduYUpZ	May 27, 2016	2	The designer should really focus appending privacy and be able to share with personal selected development. I do like the idea ?
3A6QU9xcFRPR1BNSmhNbWs2Mkp3RnVQVzlPMXhVT05UVUl4eGV0Ri04eHFhd05ieUR4bWdkNTAwVDhyNG5jSGhfYXM5T0gzOWc2WENnaHlwTEdzdVNvcGRR	February 1, 2016	5	Nice simple app. I am not 100% sure about complete privacy, but if it does do what it says, its awesome. Its fast and easy. Cheers to develpoers!!!
3A6QU9xcFRPR3Z3MHh4V1A3cS1reGxBNmJ2Y0ZmT2MxUWUyLXRuMHktVl8wZDBxSnFiT0xQa1VjendPb0FsaVFjbnBsLXNLMDFqa1I2NUZPcUYzV0Jia3FN	October 14, 2016	1	Took money out of my account without my permission and didnt give me any for the 3 months ive had the app
3A6QU9xcFRPRUR5UjVjVGFpc29raTJ5cWNhaW9tSC1aeDREOXJOeUlaUVkwWmZvVl9kR1hPTk1mNzR3cXplcFQ5bE04YXROM0llRy1yWEk0VlZJTXlsVUZR	November 29, 2016	3	Overall, this is a very fun app. It allows you talk face to face with a lot of people without knowing their numbers. However, the camera quality is absolute crap. Also, privacy should be improved so you don't get caught exposed in anyway while you're checking your friend requests. People can just join your room whenever they want to.
Z3A6QU9xcFRPSG5sNmg0MC1MZ2hBR1BWVW13WGpZYzJhMkZ6eGI3ck5McmdLQ0FEdm1lYU9CcFZFazlYQmVvdXAyVXh6YXBNWEtsOUVHczh6RFAxU2xWX1E	February 29, 2016	5	No unnecessary permissions, easy tap to view cc info, recent transactions and technical data.
3A6QU9xcFRPSHkxbnFPSU10SndmVlNmQjc3XzcyOVdYbjNtbk1zTjBlX0F6WnNVZU1xS0R4bFhiMEhKT1Nlek0tcnZvUlNvbmxyV3A4akJBZl9vN0lSWFBB	May 9, 2016	2	The app works pretty well, even though the interface isn't intuitive. But the latest update now adds location permission with no explanation. I've had enough of this kind of rubbish from Android apps, so I'll find something else to print to.
3A6QU9xcFRPR095ZE1DbFVEd0REMnExTG56OFh4ZEtid1d4a2plUVJlUHU1cW9kcTBaalJTQUZhUXVKcENMcnotUzdLNVVKY1NvUVZNUkNvRWFwY2FjQi1Z	October 31, 2016	1	Here's the proof, check your data storage numbers before you run this app. Now run this app and then compare the results again with your data storage and you will see that's it's all fake. The actual real numbers on your phone remain the same. All that these kind of apps do is just kindly ask your permission to enter your system and collect information and nothing else. Do the math and you'll see, good luck folk's.
3A6QU9xcFRPSE1Yd1V1M1RqUFI5YzJ0c2Rja3VqN0t0VDg3QnhRR2M3Yzk1ZDRYZG80a1E2eUV3VWw3am9VVElLRTZHbDVVUlQ2YXdZZ2N5N090X2pHUXI0	May 17, 2016	3	App asks for root permissions way too often. Even when it was disabled it asked like every 30 seconds
3A6QU9xcFRPRl9yemQ3OExmaFFIUVotWHd0V2RjeGtPbGdONXRBZHNNWmxXLU0xRFlKRVFnTDdubVR3NU5PZmVpbDctSlJPQmYtUWZVM0ZYMHhXRy1pRXVF	September 26, 2016	1	Don't use it, and still have to give permission to it, looking for apps that don't rely on this, so I can disable it
Z3A6QU9xcFRPRkhqcnZ4UkNxQWtHbnNuNDdaUnZVdnRjclI0U1VYZEl5N3cwLXpMemtHM2tIY3ItNEFVSU5WSlRUVHlSY1hYcjBTekMxTmdGc3MyUkUxOWc	February 20, 2017	5	It's a wonderful concept and it gets similar group of people together mentions privacy though and it's free
Z3A6QU9xcFRPR3BqRExTOFItT0lqemI0MkNGSW1GUVZrSnZYcElQQ2Z5Qy1lbWV3U1JrZlpGTGF6azFMTFlhX1ZJbUdGa1FfXzBCSktzbGFQNEE1TVlmT1E	July 2, 2016	2	it requires personal data permissions
3A6QU9xcFRPRU9vcEFOWmZlOVJGaWhZQXRVOE1mQkMzU19SUDFRSGZhMTZRN3F0YUtQNVlxV0VoYm9nbkpNWGdpSnFtekFmTHRMckhHbmtFcTlNZzNia3lB	July 18, 2016	5	simplest app to stream from tablet to smart TV. I used it to stream from internal storage of Yoga tab 3 (no HDMI) to 42\ LG smart TV. no excessive permissions required for installation. really liked the app and was pleasantly surprised with simplicity
Z3A6QU9xcFRPRVg2Q3N5VDZpQ25OdzNLWG5qb2hIMll3ZEo4a0JzWGNob19sWHl6ZU5lVG1Jb3AxTl96OE1Kcm9HSlZuSjFreUJodk5mdm1pZ3NDajJ2WHc	June 22, 2016	1	App permissions is pretty pointless why would you want to access my contacts pictures ect
3A6QU9xcFRPR0Q4R1IyaDM1aDNWTUotVzZTTlZTQmRVaUREQnJDbW5ES0RNQlV2NXYzTUhOYXNKTkxEbVRSRk9saldkdWNEc0E4OE53VEY3MncwSnY0ZlBj	October 26, 2016	1	Correction: remote power-on now works, but only after giving the app permissions it doesn't need to turn on the speaker (GPS location). Making us disclose our location to turn on a speaker is shameless information harvesting. Audio is still delayed when watching video content. Please fix this or let us roll back to a previous version. All software and firmware are up-to-date.
3A6QU9xcFRPRVJxeG8wTjdaZ2Z5N1k5RmZUS1NfYzBjT2RHcEpSUkNaeTBzLVRPaGR6enN3MlJfd2UtandkN2R5Y2k3ZDRkYzdiMWVMNURDSmpKMGE5QjJr	August 29, 2016	1	You guys gather way to much from our devices. And by putting it in you privacy policy dont make any less of a threat. So for any if the public, if you dont know how to ghost ur device completely get at ur own risk.
3A6QU9xcFRPRmZZbXUxbXAxcjlhUGVrVzdpLUZPWVRYVl9WRndzQWJOb1diSk9VeXVtLWpsREhQc3NrTkEzVlFHWnVFaEdBaDJmOUhEeHNjTFk3ZXZmT3Bv	December 21, 2016	1	First, privacy. I don't want to have an account with lifx just to operate my light bulbs. Why do I need to send data to an lifx server before I turn lights on or off in my own home? I'd be fine with authenticating with the light bulb. Pressing a button on the bulb to put it in \pairing\ mode, and moving on from there is all I should need to do. Then the app demands my location before even allowing me to connect to my bulb. Why? Why does lifx need to know who I am, and where I am, before allowing me to turn my lights on and off? What's next: will the next version need access to my contacts before allowing me to turn on my light and read a book? It's ridiculous.  The system is also very buggy. State management issues cause labels in the GUI to be incorrect. Lights randomly disconnect and need to be physically turned off and back on before I can see them again in the app. This can be really disconcerting if I've set a color that is overwhelmingly annoying and I lose control over the light. I've never had to reboot a light bulb before. :-/  The bugs will be taken care of. If not, there are other apps that allow me to control my lifx bulbs. But the privacy issues disgust me.
3A6QU9xcFRPRTNNR0dHYnpMUUZFQnRjM1N1Qy1WT1otdkQyNEJnRlRfbFA5VDNPRGdnUlRCZHp5MzZLeE5kY0NLeGZzd1YxcG5IY21hYmpWWV9Nb2dSQlpn	July 31, 2016	4	Misses warning on wts high lvl wts low. Android forgot permissions i guess. Good. App though
Id=Z3A6QU9xcFRPSGE5NjlZUHFoWmpQbEdRc3JwY1owRC13b1ZrQkFjYnBVb1JFUE1sVDZWN2swNW5XU3U4dU9SSEZxd3NjemJIQVNOd01hOXZYRGFCWFp5	July 6, 2016	5	Is there a way for me to change the font? Other that that this app is a really great app for writing. Its minimalistic, simple design has won me over. Thanks a lot dev!! And sorry for my disbelief regarding the permission. Looked it over and learnt that it might be for closing the app on calls. :D
3A6QU9xcFRPRmJCRnEzX25vOEd6RWR2WWRFWi1Yb2pNUkl3aXd4Q3Q5cU95cWVGUE80eDZmY3Q5M21YTjFJSXluTnBmQVY2SFdvYmxsT1VRbmxHOEFQQWhj	August 8, 2016	1	I installed it when headed to the park. Start asking for permissions of screen overlay. Had to unistall it twice. Now my phone is telling that I have to turn off the screen overlay with every app that I have, I have tried everything and nothing works. So thanks for ruining my phone settings.
Id=Z3A6QU9xcFRPRzdJbDktOGlhLVJzWXpDVzB1a1FfN21GWnMzanFubmJ4QURLdjgxekVxeDVBOVZTZXFhNDZKWmVSVWZIcGtUejBwLUtQR0tILS13TmRR	April 25, 2016	1	I understand the media permission if I want to cast to my TV but why would you need phone calls/history and calendar access? Also you cannot use the app at all without accepting these permissions which is ridiculous. I would expect to at least be able to use it as a simple remote. You should be asking for permissions when I actually go to use the feature not as soon as I open the app (as per Google's own permission guidelines).
Id=Z3A6QU9xcFRPSGlnYzhlcmRPVHFKVzdnTXlPVVBLZEV5Y1d3b284T2ltVDY5MmF5aUNHczZwV3B5TEZkTmNCSnRRM04tdDdidEV4cW5jNmF6X3ZaR1VE	June 16, 2016	5	I really love this app because my friends open my phone without taking permission from me ....
Z3A6QU9xcFRPSFMzYUIwdGVlUjVFZm5nLV9NWFBLOTZFck05TzlWNXFKOHpTdDdUd0lWSHZkMlkzU1ZwY1hSZEpJZ1BwY25nZGUzTnVmN1N2enJacE45NlE	April 18, 2016	1	Didn't grant phone permission and app exited
Z3A6QU9xcFRPSGpSWmlGTWg4MXJrS2I1X0c2MktwV2x6Mjk2bnZMR28wLVFQd2pZRU1Xc080SE9XZnVjckhENG9GV2JRem5NcXdjdnN4dk1wcFdMX0N1NlE	January 23, 2016	5	Really hides your privacy
